BubbleSort
Unsorted
test3.dat,1000,20
test3a.dat,2000,34
test3b.dat,5000,204
test4.dat,10000,898
test4a.dat,20000,3811
test4b.dat,50000,24213
Sorted
test3-sorted.dat,1000,0
test3a-sorted.dat,2000,0
test3b-sorted.dat,5000,0
test4-sorted.dat,10000,0
test4a-sorted.dat,20000,0
test4b-sorted.dat,50000,1
Reversed
test3-reversed.dat,1000,4
test3a-reversed.dat,2000,15
test3b-reversed.dat,5000,87
test4-reversed.dat,10000,354
test4a-reversed.dat,20000,1419
test4b-reversed.dat,50000,8869
